key_resp.keys,key_resp.rt,practice_taps.keys,practice_taps.rt,keyresp.keys,keyresp.rt,practice_stims_loop.thisRepN,practice_stims_loop.thisTrialN,practice_stims_loop.thisN,practice_stims_loop.thisIndex,practice_stims_loop.ran,sndfile,type,tempo,cond,version,delay,dur,Participant Initials,"If you are a MTurk worker, what is your MTurk worker ID?'",Are you wearing headphones?,What are the headphone make and model?,"How many years of musical training, if any, do you have?",Do you have any hearing problems? Please describe,What is your sex (f/m/decline)?,What is your age?,What is your handedness (R/L/ambi)?,Are you currently in a secure and quiet room without a possible interruption?,session,date,expName,psychopyVersion,OS,frameRate,instructions_prompt.keys,instructions_prompt.rt,block1_taps.keys,block1_taps.rt,key_resp_2.keys,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp2.keys,key_resp2.rt,block2_taps.keys,block2_taps.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt,"If you are not an MTurk worker, please provide your email address"
,,,,,,,,,,,block_1/strong_n_72_3.wav,no,n,strong,72.0,2.03136762,17.09667374,,,Yes,Ear Phone,1,No,M,28,R,Yes,1,2020-09-16_15h15.27.472,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.6667299999971874,1.4663599999985308,2.369220000000496,3.122145000001183,3.875805000003311,4.698185000001104,5.419705000000249,6.185610000000452,6.9337549999982,7.726909999997588,8.480380000000878,9.283484999999928,10.188190000000759,10.841585000001942,11.649584999999206,12.399610000000393,13.142890000002808,13.927600000002712,14.71446499999729,15.496229999997013]",space,0.86118,0.0,6.0,6.0,32.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_119_4.wav,no,n,strong,119.0,1.980480326,12.048825,,,Yes,Ear Phone,1,No,M,28,R,Yes,1,2020-09-16_15h15.27.472,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.7590100000015809,1.1614750000007916,1.6798699999999371,2.202675000000454,2.734279999996943,3.2623850000018138,3.7728300000017043,4.275065000001632,4.777224999997998,5.2463300000017625,5.798965000001772,6.3188300000038,6.819745000000694,7.322054999996908,7.809979999998177,8.276120000002265,8.779325000003155,9.3153999999995,9.822755000001052,10.336754999996629]",space,0.661985,0.0,7.0,7.0,23.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/none_n_72_3.wav,no,n,none,72.0,1.892162994,23.61892036,,,Yes,Ear Phone,1,No,M,28,R,Yes,1,2020-09-16_15h15.27.472,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.44369000000006054,0.6952749999982188,0.913139999996929,1.1295350000000326,1.3685849999965285,2.65458000000217,2.945625000000291,3.2564799999963725,3.5800400000007357,3.9126499999983935,4.14627499999915,4.3283250000022235,4.6647050000028685,4.998874999997497,5.16642999999749,5.516544999998587,6.035904999997001,7.844964999996591,8.481469999998808,8.803769999998622,9.099820000003092,10.473715000000084,10.777874999999767,11.247989999996207,12.048024999996414,12.566610000001674,12.918675000000803,13.436629999996512,13.709484999999404,14.677739999999176,15.446875000001455,16.940244999997958,18.24308000000019,18.745405000001483,19.08006000000023,20.604064999999537,20.939290000002075,21.307679999998072]",space,0.729975,0.0,8.0,8.0,18.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_92_4.wav,no,n,medium,92.0,1.438882438,14.02917722,,,Yes,Ear Phone,1,No,M,28,R,Yes,1,2020-09-16_15h15.27.472,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.6308949999947799,0.8499749999973574,1.215009999999893,1.7003100000001723,2.3062749999953667,2.772689999997965,3.02788000000146,3.343945000000531,3.9931649999998626,4.61278499999753,5.151259999998729,5.7219699999986915,6.393270000000484,7.024599999997008,7.711784999999509,8.346939999995811,8.952774999997928,9.539639999995416,10.15601500000048,10.761819999999716,11.329359999996086,12.01440499999444,12.634519999999611]",space,0.61676,0.0,9.0,9.0,11.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_105_3.wav,no,n,strong,105.0,1.156897655,12.38746455,,,Yes,Ear Phone,1,No,M,28,R,Yes,1,2020-09-16_15h15.27.472,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.46336000000155764,1.065744999999879,1.6986699999979464,2.318749999998545,2.9746799999993527,3.492245000001276,4.113055000001623,4.653369999999995,5.232405000002473,5.818514999999024,6.388149999998859,6.961235000002489,7.548000000002503,8.112394999996468,8.66487000000052,9.234299999996438,9.819765000000189,10.389334999999846,10.943865000001097,11.5376449999967]",space,1.129725,0.0,10.0,10.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_105_3.wav,no,n,weak,105.0,1.738990723,13.41450093,,,Yes,Ear Phone,1,No,M,28,R,Yes,1,2020-09-16_15h15.27.472,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4099449999994249,0.7446149999959744,1.1465649999954621,1.381970000002184,1.5500400000019,1.8834449999994831,2.2684099999969476,2.4862500000017462,2.7071149999974295,2.9381300000022748,3.1565950000003795,3.374055000000226,3.574464999997872,3.808454999998503,4.045809999995981,4.295120000002498,4.530164999996487,4.763764999996056,5.022675000000163,5.2698249999957625,5.533660000000964,5.755185000001802,6.022250000001804,6.286309999995865,6.521500000002561,6.755615000001853,7.041779999999562,7.263350000001083,7.635470000001078,7.880315000002156,8.196149999996123,8.446434999998019,8.715169999995851,9.016049999998359,9.370739999998477,9.608220000001893,9.944559999996272,10.80789999999979,11.381289999997534,11.998664999999164]",space,0.72826,0.0,11.0,11.0,27.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/strong_n_81_3.wav,no,n,strong,81.0,1.6043637,15.60930701,,,Yes,Ear Phone,1,No,M,28,R,Yes,1,2020-09-16_15h15.27.472,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4983799999972689,1.1643949999997858,1.8836449999944307,2.6540249999961816,3.3242150000005495,4.060059999996156,4.829599999997299,5.550954999998794,6.22490999999718,6.98240000000078,7.682039999999688,8.347484999998414,9.05051999999705,9.70870499999728,10.447840000000724,11.197795000000042,12.09793499999796,12.834549999999581,13.571289999999863,14.307414999995672]",space,1.016155,0.0,12.0,12.0,10.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_105_4.wav,no,n,weak,105.0,1.436012468,12.20911904,,,Yes,Ear Phone,1,No,M,28,R,Yes,1,2020-09-16_15h15.27.472,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5107500000012806,0.7113499999977648,1.0337949999957345,1.2308649999977206,1.5841250000012224,2.0028850000016973,2.3357099999993807,2.6030600000012782,3.0250299999970593,3.4586550000021816,3.9947849999953178,4.572919999998817,4.9659049999971785,5.165404999999851,5.483674999995856,5.956644999998389,6.4429999999993015,6.695119999996564,6.9236699999963776,7.107479999998873,7.343665000000215,7.778814999997849,8.044625000002384,8.56497500000114,8.782474999999977,9.001875000001746,9.251094999999623,9.494254999997793,9.990964999997345,10.222809999999413,10.507449999997448,10.99581500000204]",space,0.91502,0.0,13.0,13.0,28.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_81_4.wav,no,n,medium,81.0,1.742854158,16.25138024,,,Yes,Ear Phone,1,No,M,28,R,Yes,1,2020-09-16_15h15.27.472,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.46028500000090844,0.6631500000002006,0.9821349999983795,1.1803549999966663,1.573734999997896,1.7526799999976674,2.2349949999987757,2.887999999998897,3.6598449999945615,4.311504999997737,4.5650400000010904,5.070455000000834,5.302339999994729,5.734980000000974,5.955089999995721,6.371704999997746,6.722904999994967,7.228224999998929,7.526744999995344,7.978649999997174,8.281954999998334,8.78207499999553,9.01627500000177,9.468659999998408,9.720269999997868,10.188644999994608,10.448454999997807,10.912254999995525,11.209954999998445,11.614345000001663,11.879949999994892,12.320350000001667,12.615995000000112,13.055694999995353,13.307049999995684,13.788589999996248,14.039959999994608,14.442104999994626]",space,0.496055,0.0,14.0,14.0,38.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_119_3.wav,no,n,weak,119.0,2.459758036,10.81612992,,,Yes,Ear Phone,1,No,M,28,R,Yes,1,2020-09-16_15h15.27.472,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.5441399999981513,0.7989549999985002,0.9814249999982394,1.2818599999953904,1.5349949999945238,1.8508449999935692,2.073149999996531,2.2349999999931924,2.4444449999938342,2.6219700000002604,2.823099999994156,3.261409999999273,3.675934999999413,3.880329999999958,4.077684999996563,4.512539999996079,4.883834999993155,5.099084999994375,5.487454999994952,5.718574999999078,5.9354849999945145,6.153959999996005,6.35610999999335,6.858219999994617,7.213299999995911,7.395339999995372,7.660884999997393,7.8621299999940675,8.080299999994281,8.333594999996535,8.534219999994207]",space,0.577275,0.0,15.0,15.0,37.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_105_4.wav,no,n,medium,105.0,1.402482856,15.80924023,,,Yes,Ear Phone,1,No,M,28,R,Yes,1,2020-09-16_15h15.27.472,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.42992499999661504,0.5941699999966659,0.9036500000003116,1.3478749999993624,1.582620000001043,1.833679999996093,2.0382749999989755,2.2722399999985328,2.5232099999993807,2.83911500000238,3.278279999998631,3.7590300000010757,3.9602999999987105,4.194999999999595,4.378725000002305,4.596940000003087,4.781024999996475,5.393644999996354,5.923260000003097,6.673894999999902,7.275459999996997,7.881345000001602,8.247049999998012,8.614829999998506,9.169110000002547,9.452210000003106,9.691404999997872,10.074704999998971,10.308395000000019,10.724855000000275,11.427875000001336,11.833689999999478,12.316400000003227,12.672669999999925,12.97157999999763,13.321700000000419,13.587525000002529,13.926010000002975,14.241569999998319,14.528474999999162]",space,1.080085,0.0,16.0,16.0,12.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_81_4.wav,no,n,weak,81.0,2.484743178,17.5438815,,,Yes,Ear Phone,1,No,M,28,R,Yes,1,2020-09-16_15h15.27.472,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.4603199999980916,0.7617200000021285,1.3220550000040703,1.7494000000006054,2.2175599999972064,2.4403099999980213,2.8885799999989104,3.4237199999987524,3.6301650000021937,4.0850800000041545,4.604910000001723,4.880539999998064,5.250905000000671,5.520219999998403,5.7912950000027195,6.2787900000038235,6.454980000002138,6.823044999997364,7.1242700000002515,7.308895000001826,7.712615000003893,7.965889999999376,8.216695000002687,8.513789999997243,8.765110000000163,9.050210000001016,9.317589999998631,10.340505000000121,10.978954999998678,11.227575000004322,11.4964450000042,11.863610000000335,12.16479999999865,12.500270000003866,12.767505000003325,13.105394999998566,13.389360000001034,13.676050000001737,13.939084999998045,14.224014999999554,14.49155500000029,14.82669500000327,15.07809000000259,15.33675500000379]",space,0.727795,0.0,17.0,17.0,36.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/weak_n_72_4.wav,no,n,weak,72.0,1.441009476,17.41543124,,,Yes,Ear Phone,1,No,M,28,R,Yes,1,2020-09-16_15h15.27.472,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.530940000004307,0.9475250000033384,1.3190700000051265,1.5016600000018343,1.7727700000033337,1.9519550000042045,2.20434500000556,2.4253450000034036,2.7771600000052103,2.9907350000067936,3.2911500000045635,3.4919600000067703,3.7778650000037715,4.061580000001527,4.3627650000054246,4.5975000000034925,4.916315000002328,5.199090000002002,5.468305000002374,5.770130000004656,6.086380000000759,6.304790000002072,6.57271500000229,6.7595200000071145,7.009860000005801,7.23028500000521,7.882235000004698,8.634235000004992,9.172515000005774,9.637630000004833,10.03887000000418,10.399105000004283,10.77580500000488,11.160565000005704,11.730515000002924,12.36987000000238,12.584800000004293,13.119505000002505,13.419885000003092,13.64005000000202,14.010385000001406,14.20785500000079,14.492970000006835,15.179110000004698,15.531130000003259,15.856335000004265,16.133975000004284]",space,1.080185,0.0,18.0,18.0,4.0,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,block_1/medium_n_72_4.wav,no,n,medium,72.0,1.204769933,15.71334136,,,Yes,Ear Phone,1,No,M,28,R,Yes,1,2020-09-16_15h15.27.472,kura-A2,2020.1.2,Win32,60,,,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]","[0.6277350000018487,1.0850900000003776,1.498534999998924,1.7353900000016438,1.9669199999988223,2.2037199999978156,2.490270000001942,2.754265000003329,3.007575000003385,3.2567350000026636,3.5244200000015553,3.792509999999311,4.042475000002128,4.311490000000163,4.562640000003739,4.781680000000051,5.048054999999408,5.285515000003329,5.4835749999984955,5.685245000000577,5.958875000003786,6.189384999997742,6.455800000003478,6.69651999999769,6.975579999998445,7.224739999997723,7.576480000003357,7.797769999997286,8.028814999997849,8.28012499999761,8.513904999999795,9.050779999997872,9.471355000001495,9.971584999999436,10.155915000002892,10.673985000001267,10.895470000003115,11.344450000004144,11.57816499999899,12.131455000002575,12.535055000000284,12.708420000002548,12.956814999997732,13.403650000000312,13.856755000000703,14.276474999998868,14.692495000003078]",space,2.98852,0.0,19.0,19.0,7.0,1.0,,,,,,,,,,,,,,
